Transaction_ID,Date,SKU_ID,Product_Name,Category_L1,Category_L2,Category_L3,Unit_Price,Unit_Cost,Quantity_Sold,Total_Sale_Amount,Discount_Applied,Promotion_ID,Payment_Method,Store_ID,Store_Location,Region,Stock_On_Hand,Customer_ID
TXN006126,2023-08-01,SKU030,Stylish Fragrances Science,Unknown,Fragrances,Formal,,135.5,7,1305.43,0.0,,Credit Card,STR008,Ramirezstad,South,65,
TXN006127,2022-11-28,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,2,379.8,0.0,,Gift Card,STR015,Adamsborough,South,30,eeafca83-c044-46bf-99f4-8bbd0dec644c
TXN006128,2021-11-11,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,10,1345.3,0.0,,Cash,STR009,West Michael,Northeast,96,
TXN006129,2021-08-19,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,10,1357.6,0.0,,UPI,STR001,North Noahstad,South,98,
TXN006130,2023-06-07,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,9,448.29,14.87,PROMO001,Credit Card,STR008,,South,20,4a68369c-12b9-4a50-8cb6-d1f0a5096396
TXN006131,2020-03-14,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,3,231.96,13.14,PROMO004,Credit Card,STR013,Lake Mark,Northeast,58,
TXN006132,2022-07-03,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,1,82.22,8.93,PROMO003,Credit Card,STR001,North Noahstad,South,59,
TXN006133,2022-09-09,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,7,398.02,0.0,,Credit Card,STR006,PORT KEITH,South,89,
TXN006134,2023-05-25,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,8,974.4,0.0,,UPI,STR010,Jacquelineland,Northeast,63,
TXN006135,2024-09-23,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,,67.86,4,346.88,3.32,PROMO003,Gift Card,STR012,South Noah,Northeast,18,1923cafc-402d-405b-913e-af84abf39096
TXN006136,2023-10-17,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,1,25.22,0.0,,Credit Card,STR001,North Noahstad,South,69,
TXN006137,2020-09-03,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,1,187.59,0.0,,Cash,STR006,Port Keith,South,8,
TXN006138,2021-04-15,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,6,730.8,2.12,PROMO002,Credit Card,STR014,East Lydiamouth,West,20,
TXN006139,2023-03-15,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,5,849.6,0.0,,Credit Card,STR013,Lake Mark,Northeast,94,
TXN006140,2024-04-28,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,6,1056.9,0.0,,Gift Card,STR009,West Michael,Northeast,18,
TXN006141,2023-08-08,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,8,172.16,0.0,,UPI,STR003,Herrerafurt,South,67,7cb882a0-94a1-4ab0-b9c0-37aa3289f58b
TXN006142,2024-06-29,SKU045,Elegant Scarves Grow,Unknown,Scarves,Casual,120.04,79.55,9,1080.36,0.0,,UPI,STR011,New Jessica,Midwest,0,20d2b528-5b6d-4b7c-94b2-a582f3981e9e
TXN006143,2020-12-31,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,8,128.32,,,Gift Card,STR005,Lake Chad,West,99,199c8d94-3c0a-484e-a7cd-13cbabda06b2
TXN006144,2020-05-10,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,10,1124.8,0.0,,Credit Card,STR010,Jacquelineland,Northeast,60,
TXN006145,2023-12-01,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,5,880.75,0.0,,Credit Card,STR009,West Michael,Northeast,0,
TXN006146,2020-06-16,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,3,377.63,0.0,,Gift Card,STR002,Cassandraton,West,59,
TXN006147,2024-02-17,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,9,1006.92,0.0,,Credit Card,STR009,West Michael,Northeast,29,735d88f3-7c61-46df-915a-6b4331891f48
TXN006148,2020-11-26,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,3,304.38,0.0,,Gift Card,STR012,South Noah,Northeast,15,
TXN006149,2024-09-21,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,3,149.43,0.0,,UPI,STR008,Ramirezstad,South,29,4e40bfba-a8cf-4589-9dc8-9e1a540e7d01
TXN006150,2024-01-31,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,4,449.92,0.0,,Credit Card,STR007,Port Jesseville,Midwest,47,
TXN006151,2022-06-18,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,2,37.42,0.0,,Credit Card,STR008,Ramirezstad,South,4,
TXN006152,2023-12-09,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,6,1195.56,0.0,,Credit Card,STR007,Port Jesseville,Midwest,97,90c80420-2703-4b27-958c-2936b18678ce
TXN006153,2022-02-19,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,,27.36,9,456.3,0.0,,UPI,STR004,New Kellystad,Midwest,63,50fb35b0-cec5-4969-9d4f-7107911ddc79
TXN006154,2023-11-24,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,,100.58,3,481.5,0.0,,Credit Card,STR013, Lake Mark ,Northeast,62,
TXN006155,2022-03-08,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,10,1878.03,18.39,PROMO005,Gift Card,STR001,North Noahstad,South,0,013ca998-2b2b-458c-ada5-8dadf56aabc0
TXN006156,2020-03-06,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,9,1791.72,0.0,,UPI,STR014,East Lydiamouth,West,67,
TXN006157,2020-11-16,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,,14.02,5,126.1,10.8,PROMO001,Credit Card,STR007,,Midwest,41,38b5e89a-c921-457c-bf05-557c502ed818
TXN006158,2022-11-21,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,10,283.8,0.0,,Cash,STR010,Jacquelineland,Northeast,34,
TXN006159,2024-11-24,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,6,1019.52,0.0,,Credit Card,STR005,Lake Chad,West,62,
TXN006160,2022-06-27,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,10,1733.3,0.0,,Credit Card,STR015,Adamsborough,South,87,
TXN006161,2022-07-30,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,7,522.55,0.0,,Credit Card,STR008,Ramirezstad,South,99,
TXN006162,2021-06-18,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,18,336.78,9.45,PROMO005,Gift Card,STR014,East Lydiamouth,West,25,
TXN006163,2020-06-23,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,10,1590.8,0.0,,UPI,STR003,Herrerafurt,South,4,
TXN006164,2022-11-26,SKU050,Chic Fragrances Great,Unknown,Fragrances,Seasonal,187.59,105.29,10,1875.9,10.01,PROMO001,Cash,STR008,Ramirezstad,South,0,6fa5d3b0-a40d-4ea5-bd64-987eb652ae99
TXN006165,2022-04-11,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,9,775.98,8.69,PROMO001,Cash,STR006,Port Keith,South,50,2261ddef-5c07-4653-9711-73e446d47d41
TXN006166,2023-12-23,SKU021,Trendy Makeup Discover,BEAUTY,Makeup,Seasonal,139.52,92.24,2,279.04,0.0,,Cash,STR013,Lake_Mark,Northeast,99,
TXN006167,2021-08-13,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,3,481.5,0.0,,Cash,STR004,New Kellystad,Midwest,33,e0bd202c-54e1-4f3a-bba4-1ae0adf8f767
TXN006168,2020-07-22,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,3,149.43,5.31,PROMO002,Cash,STR006,Port Keith,South,70,5bd67d4d-7202-4ae5-b67d-3b277ade4367
TXN006169,2024-04-09,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,8,811.68,0.0,,Credit Card,STR002,Cassandraton,West,85,
TXN006170,2021-02-26,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,8,128.32,14.92,PROMO001,UPI,STR004,New Kellystad,Midwest,61,
TXN006171,2021-03-12,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,9,513.9,0.0,,Credit Card,STR007,Port Jesseville,Midwest,95,
TXN006172,2023-12-31,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,10,1118.9,0.0,,Gift Card,STR012,South Noah,Northeast,0,8d3a5d76-7caa-481b-8e33-6644c65720ae
TXN006173,2021-10-30,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,9,671.85,0.0,,Credit Card,STR010,Jacquelineland,Northeast,55,
TXN006174,2024-06-04,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,10,1218.0,0.0,,Credit Card,STR006,Port Keith,South,38,
TXN006175,2021-12-11,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,4,675.4,0.0,,Cash,STR013,Lake Mark,Northeast,7,
TXN006176,2022-01-14,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,10,1114.9,0.0,,Cash,STR009,West Michael,Northeast,44,
TXN006177,2024-02-01,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,3,591.63,0.0,,Credit Card,STR012,,Northeast,92,
TXN006178,2023-09-17,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,8,398.48,5.39,PROMO003,UPI,STR015,Adamsborough,South,47,
TXN006179,2023-07-04,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,8,419.28,0.0,,Credit Card,STR004,New Kellystad,Midwest,55,
TXN006180,2022-06-20,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,8,657.76,0.0,,Credit Card,STR004,New Kellystad,Midwest,57,
TXN006181,2020-06-13,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,7,390.39,0.0,,Credit Card,STR004,New Kellystad,Midwest,39,9b4bf377-a542-4eb9-acff-45f81bdc74a9
TXN006182,2023-11-23,SKU038,Trzndy Pants True,Clothing,Pants,Seasonal,21.52,15.46,1,21.52,0.0,,Credit Card,STR014,East Lydiamouth,West,80,
TXN006183,2020-08-16,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,1,57.1,0.0,,Cash,STR007,Port Jesseville,Midwest,99,
TXN006184,2021-05-28,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,10,160.4,18.88,PROMO003,Credit Card,STR011,New Jessica,Midwest,0,
TXN006185,2024-03-10,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,5,866.65,0.0,,UPI,STR005,Lake Chad,West,42,
TXN006186,2020-03-10,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,11,1106.49,0.0,,Credit Card,STR003,Herrerafurt,South,0,
TXN006187,05/02/2024,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,9,1793.34,0.0,,Cash,STR015,Adamsborough,South,70,
TXN006188,2021-12-18,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,1,50.7,0.0,,UPI,STR005,Lake Chad,West,34,dbd4a86d-47d6-423c-977f-beeb14fc3a5d
TXN006189,2023-10-05,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,10,1200.4,8.76,PROMO004,Gift Card,STR002,,West,0,
TXN006190,2023-01-13,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,7,950.32,0.0,,UPI,STR014,East Lydiamouth,West,33,
TXN006191,2023-04-26,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,7,719.88,10.56,PROMO005,UPI,STR002,Cassandraton,West,43,
TXN006192,2021-10-17,SKU013,Bohemian Earrings Wait,Unknown,Earrings,Formal,,30.9,10,517.3,0.0,,Gift Card,STR015,Adamsborough,South,11,
TXN006193,2022-05-08,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,7,852.6,0.0,,Cash,STR011,New Jessica,Midwest,97,
TXN006194,2023-02-07,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,8,1519.2,,PROMO004,UPI,STR005,Lake Chad,West,98,
TXN006195,2021-10-13,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,8,1491.92,0.8,PROMO003,UPI,STR005,Lake Chad,West,65,
TXN006196,2021-10-01,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,7,354.9,0.0,,Gift Card,STR013,Lake Mark,Northeast,22,
TXN006197,2023-12-16,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,2,339.84,0.0,,Credit Card,STR005,Lake Chad,West,61,
TXN006198,2020-06-21,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,7,710.22,8.03,PROMO005,Credit Card,STR006,Port Keith,South,0,89e2df24-e42c-4aea-a3d7-263dd391d017
TXN006199,2022-01-22,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,10,187.1,0.91,PROMO003,Credit Card,STR008,Ramirezstad,South,14,
TXN006200,2024-04-08,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,,105.29,7,1313.13,19.51,PROMO004,UPI,STR005,Lake Chad,West,26,
TXN006201,2021-05-03,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,9,513.9,0.0,,Credit Card,STR006,Port Keith,South,29,e2e6e7a6-bbc9-4473-8363-589c32495cff
TXN006202,2020-07-01,SKU017,Vintage Sneakers Knowledge,Footwear,Sneakers,Seasonal,180.59,111.93,3,541.77,0.0,,Credit Card,STR010,jacquelineland,Northeast,74,
TXN006203,2022-10-24,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,7,1181.95,0.0,,Credit Card,STR003,Herrerafurt,South,79,
TXN006204,2023-11-30,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,1,187.59,16.89,PROMO001,Cash,STR002,Cassandraton,West,0,
TXN006205,2024-03-10,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,3,167.31,0.0,,Cash,STR007,Port Jesseville,Midwest,52,
TXN006206,2021-09-23,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,10,1200.4,0.0,,Credit Card,STR010,,Northeast,64,
TXN006207,2024-05-12,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,20,1115.4,0.0,,Credit Card,STR006,Port Keith,South,46,134d695a-ba38-4c8f-9393-09d1a06a187d
TXN006208,2020-06-23,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,10,822.2,19.13,PROMO003,Credit Card,STR003,Herrerafurt,South,75,
TXN006209,2020-11-16,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,8,1592.64,0.0,,UPI,STR002,Cassandraton,West,49,81d67019-d97e-4d3c-84c4-f46ae4610160
TXN006210,2020-10-06,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,,60.65,4,447.56,0.0,,Cash,STR013,Lake Mark,Northeast,98,
TXN006211,2024-12-12,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,8,1086.08,0.0,,Gift Card,STR001,North Noahstad,South,3,
TXN006212,2021-08-29,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,10,1590.8,14.87,PROMO001,Credit Card,STR015,Adamsborough,South,26,94f6c67a-d009-4507-87fc-584ea1b24627
TXN006213,2020-09-27,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,6,517.32,0.0,,Credit Card,STR004,New Kellystad,Midwest,49,970c9eb4-c4ea-4ece-a7b6-e4679432d797
TXN006214,2024-09-10,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,1,57.1,0.0,,Gift Card,STR005,Lake Chad,West,45,8d3543be-0962-4ec9-a803-82eb36777be4
TXN006215,2020-08-06,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,7,787.36,0.0,,Credit Card,STR005,Lake Chad,West,24,
TXN006216,2021-01-23,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,,92.06,4,704.6,0.0,,Cash,STR012,South Noah,Northeast,5,ffaca645-e4dc-4306-8b20-ce3e42b7c048
TXN006217,2022-12-12,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,7,1123.5,0.0,,Credit Card,STR012,South Noah,Northeast,84,
TXN006218,2020-02-04,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,10,746.5,0.0,,Credit Card,STR003,Herrerafurt,South,0,
TXN006219,2023-04-27,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,7,704.13,18.02,PROMO005,Credit Card,STR010,Jacquelineland,Northeast,11,
TXN006220,2022-03-04,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,8,1359.36,15.83,PROMO005,UPI,STR005,Lake Chad,West,47,
TXN006221,2023-04-18,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,3,231.96,0.0,,Cash,STR002,Cassandraton,West,82,
TXN006222,2022-10-29,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,8,405.6,16.75,PROMO004,Cash,STR011,New Jessica,Midwest,17,c6735380-a766-4617-b8db-cde38a284792
TXN006223,2020-07-22,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,9,471.69,0.0,,Credit Card,STR001,North Noahstad,South,6,
TXN006224,2022-12-13,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,5,802.5,13.56,PROMO003,UPI,STR009,WEST MICHAEL,Northeast,67,
TXN006225,2020-10-18,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,,63.93,6,668.94,0.0,,Credit Card,STR003,Herrerafurt,South,0,392a9fc4-647a-4591-9da6-4a3a260ccfb4
TXN006226,2021-12-12,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,3,337.44,0.0,,UPI,STR008,Ramirezstad,South,53,
TXN006227,2024-09-06,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,7,816.48,0.0,,Credit Card,STR008,Ramirezstad,South,92,bbb4c0ce-96f0-4335-85ab-48dae4354021
TXN006228,2024-04-02,SKU034,Elegant Dresses List,CLOTHING,Dresses,Casual,,90.35,4,693.32,0.0,,UPI,STR013,Lake Mark,Northeast,85,
TXN006229,2020-06-18,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,3,559.47,9.3,PROMO001,Cash,STR015,Adamsborough,South,90,76f6a778-2246-4ac9-8a7e-ebc2db6f1c33
TXN006230,2022-07-03,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,4,411.36,0.0,,Credit Card,STR003,Herrerafurt,South,21,
TXN006231,2024-02-03,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,3,597.78,0.0,,Credit Card,STR004,New Kellystad,Midwest,17,
TXN006232,2022-05-21,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,8,599.24,0.0,,UPI,STR005,Lake Chad,West,30,
TXN006233,2020-05-26,SKU017,Vintage Sneakers Knowledge,Unknown,Sneakers,Seasonal,,111.93,5,902.95,0.0,,Credit Card,STR015,Adamsborough,South,4,6593b659-172e-4c68-82aa-5c4680499bbf
TXN006234,2020-04-25,SKU039,stylish dresses according,Clothing,Dresses,Casual,111.89,60.65,2,223.78,0.0,,UPI,STR006,Port Keith,South,0,
TXN006235,2020-08-03,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,1,116.64,0.0,,Credit Card,STR014,East_Lydiamouth,West,47,
TXN006236,2023-04-10,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,10,507.0,0.0,,Credit Card,STR001,North Noahstad,South,85,
TXN006237,2022-04-17,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,9,1080.36,0.0,,UPI,STR001,North Noahstad,South,38,
TXN006238,2022-03-14,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,5,849.6,7.04,PROMO004,Credit Card,STR006,Port Keith,South,60,
TXN006239,2023-11-20,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,5,699.05,2.84,PROMO002,Credit Card,STR014,East Lydiamouth,West,12,
TXN006240,2020-10-26,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,8,1359.36,0.0,,Credit Card,STR003,Herrerafurt,South,98,
TXN006241,2020-07-03,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,6,990.24,10.19,PROMO001,Gift Card,STR007,Port Jesseville,Midwest,58,a9a54c24-02b6-42e9-808e-08d25d264b1b
TXN006242,2021-08-12,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,4,445.96,0.0,,Credit Card,STR012,South Noah,Northeast,80,ce7968b7-f6c8-48b9-9915-56643d274ad5
TXN006243,2020-12-28,SKU017,Vintage Sneakers Knowledge,Footwear,Sneakers,Seasonal,180.59,111.93,4,722.36,0.0,,UPI,STR001,North Noahstad,South,19,
TXN006244,2020-05-19,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,,29.65,4,228.4,0.0,,Credit Card,STR006,Port Keith,South,62,
TXN006245,2023-08-24,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,7,1155.28,0.0,,Credit Card,STR004,New Kellystad,Midwest,59,
TXN006246,2022-06-01,SKU023,Modern Pants Mouth,Clothings,Pants,Seasonal,194.66,141.83,7,1314.82,0.0,,Gift Card,STR005,Lake Chad,West,9,
TXN006247,2023-07-28,SKU036,Stylish Fragrances Fall,Beautys,Fragrances,Formal,159.08,118.08,1,159.08,0.0,,UPI,STR010,Jacquelineland,Northeast,42,
TXN006248,2020-07-29,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,5,136.35,0.0,,Cash,STR011,New Jessica,Midwest,91,2a74b90c-af25-47f5-9d31-762afb5abb36
TXN006249,2022-12-25,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,1,186.49,,,Cash,STR007,Port Jesseville,Midwest,13,
TXN006250,2021-12-11,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,2,375.18,18.62,PROMO005,UPI,STR006,Port Keith,South,67,
TXN006251,2024-03-26,SKU039,Stylish Dresses According,CLOTHING,Dresses,Casual,111.89,60.65,3,335.67,11.1,PROMO005,Cash,STR014,East Lydiamouth,West,94,
TXN006252,2024-09-03,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,1,18.71,0.0,,UPI,STR010, Jacquelineland ,Northeast,65,723b80d4-23ef-4561-839e-7623c1d841d3
TXN006253,2020-08-27,SKU023,Modzrn Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,5,973.3,7.81,PROMO003,UPI,STR013,Lake Mark,Northeast,100,
TXN006254,2023-07-03,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,1,187.59,0.0,,Credit Card,STR008,Ramirezstad,South,52,
TXN006255,05/31/2024,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,2,37.42,0.0,,UPI,STR012,,Northeast,11,
TXN006256,2020-01-03,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,3,360.12,0.0,,Cash,STR003,Herrerafurt,South,90,
TXN006257,2021-05-19,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,6,106.51,0.0,,Cash,STR006,Port Keith,South,31,
TXN006258,2024-07-10,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,10,517.3,0.0,,UPI,STR014,East Lydiamouth,West,0,
TXN006259,2021-05-29,SKU014, Chic Dresses Offer ,Clothings,Dresses,Casual,86.22,44.82,3,258.66,,,Cash,STR015,Adamsborough,South,0,
TXN006260,2024-09-17,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,2,205.68,0.0,,Credit Card,STR004,New Kellystad,Midwest,94,
TXN006261,2020-02-03,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,8,811.68,0.0,,UPI,STR002,Cassandraton,West,88,
TXN006262,08/27/2021,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,9,1529.28,19.45,PROMO002,Credit Card,STR010,Jacquelineland,Northeast,1,
TXN006263,2023-03-28,SKU038,Trendy Pants True,CLOTHING,Pants,Seasonal,21.52,15.46,15,322.8,7.16,PROMO001,Gift Card,STR008,Ramirezstad,South,1,
TXN006264,2024-10-15,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,8,446.16,11.14,PROMO004,UPI,STR005,Lake Chad,West,35,f7bd8499-df48-4e7c-a8cf-4f6290d9170c
TXN006265,2023-01-27,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,,79.55,5,600.2,0.0,,Gift Card,STR002,Cassandraton,West,97,
TXN006266,2023-02-06,SKU042,Luxurious Handbags Collection,Unknown,Handbags,Formal,101.46,77.05,3,304.38,0.0,,UPI,STR001,North Noahstad,South,69,
TXN006267,2024-02-02,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,1000,973.3,0.0,,Credit Card,STR011,New Jessica,Midwest,21,
TXN006268,2022-09-17,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,15,1687.2,0.0,,Cash,STR011,New Jessica,Midwest,63,7bc6e121-bb64-4525-bc65-3d94256d4d11
TXN006269,2020-12-28,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,5,949.5,0.0,,Credit Card,STR010,Jacquelineland,Northeast,16,
TXN006270,2023-04-20,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,5,583.2,0.0,,Cash,STR007,Port Jesseville,Midwest,98,
TXN006271,2021-01-28,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,5,262.05,0.0,,UPI,STR007,Port Jesseville,Midwest,3,
TXN006272,2022-11-28,SKU017,Vintage Sneakers Knowledge,Footwear,Sneakers,Seasonal,,111.93,6,1083.54,0.0,,Cash,STR003,Herrerafurt,South,31,
